step,target_loss_component,decoded_distance_reference,learning_rate,total,target,latent,decoded,physiological,weighted_target,weighted_latent,weighted_decoded,weighted_physiological,decoded_joint,target_confidence_component,target_focal_component,target_vc_component,target_vc_latent_posterior_kl,target_vc_discriminator_kl,target_vc_class_prior_kl,typicality,discrepancy,weighted_typicality,predicted_class,target_probability,success,probability_0,probability_1,gradient_norm,typicality_threshold,typical,optimization_success,decoded_valid,decoder_latent_rmse,d_z,decoded_joint_target_probability,decoded_joint_predicted_class,delta_dec_joint,selected_step_so_far
107,confidence,original_reconstruction,0.01,7.362578799074981e-06,0.0,5.7887631555786356e-05,1.5738156434963457e-05,33.007835388183594,0.0,5.788763246528106e-06,1.5738156662337133e-06,0.0,1.5738156434963457e-05,0.0,4.180909672868438e-05,0.0,0.0,0.0,0.0,0.0,0.3913559913635254,0.0,1,0.9954330921173096,True,0.004566956777125597,0.9954330921173096,3.3781925594666973e-06,0.678627684362383,True,True,True,0.007608391810208559,0.10152330994606018,0.6514016389846802,1,0.003967134281992912,3
108,confidence,original_reconstruction,0.01,7.356055903073866e-06,0.0,5.787260670331307e-05,1.5687950508436188e-05,33.007789611816406,0.0,5.787260761280777e-06,1.5687950281062513e-06,0.0,1.5687950508436188e-05,0.0,4.180909672868438e-05,0.0,0.0,0.0,0.0,0.0,0.39135608077049255,0.0,1,0.9954330921173096,True,0.004566922318190336,0.9954330921173096,3.3714104574755765e-06,0.678627684362383,True,True,True,0.007607404608279467,0.10152338445186615,0.6515419483184814,1,0.003960801754146814,3
109,confidence,original_reconstruction,0.01,7.349555744440295e-06,0.0,5.785749453934841e-05,1.5638059267075732e-05,33.00737380981445,0.0,5.785749635833781e-06,1.5638059949196759e-06,0.0,1.5638059267075732e-05,0.0,4.180909672868438e-05,0.0,0.0,0.0,0.0,0.0,0.3913559317588806,0.0,1,0.9954330921173096,True,0.004566922318190336,0.9954330921173096,3.3665796763671096e-06,0.678627684362383,True,True,True,0.007606411352753639,0.10152362287044525,0.6513929963111877,1,0.003954498562961817,3
110,confidence,original_reconstruction,0.01,7.343157903960673e-06,0.0,5.7842324167722836e-05,1.5589253962389193e-05,33.00709533691406,0.0,5.784232598671224e-06,1.5589254189762869e-06,0.0,1.5589253962389193e-05,0.0,4.181127224001102e-05,0.0,0.0,0.0,0.0,0.0,0.3913559317588806,0.0,1,0.99543297290802,True,0.004567026626318693,0.99543297290802,3.3607516343181487e-06,0.678627684362383,True,True,True,0.007605413906276226,0.10152353346347809,0.6513583064079285,1,0.0039483229629695415,3
111,confidence,original_reconstruction,0.01,7.336979251704179e-06,0.0,5.7827077398542315e-05,1.5542715118499473e-05,33.00710678100586,0.0,5.782707830803702e-06,1.5542715345873148e-06,0.0,1.5542715118499473e-05,0.0,4.181127224001102e-05,0.0,0.0,0.0,0.0,0.0,0.3913559913635254,0.0,1,0.99543297290802,True,0.004567061085253954,0.99543297290802,3.3528351650602417e-06,0.678627684362383,True,True,True,0.0076044113375246525,0.10152416676282883,0.6512821316719055,1,0.003942424897104502,3
112,confidence,original_reconstruction,0.01,7.330576863751048e-06,0.0,5.781176878372207e-05,1.5493997125304304e-05,33.0070915222168,0.0,5.781177151220618e-06,1.5493997125304304e-06,0.0,1.5493997125304304e-05,0.0,4.1815619624685496e-05,0.0,0.0,0.0,0.0,0.0,0.3913559317588806,0.0,1,0.9954327344894409,True,0.0045672692358493805,0.9954327344894409,3.346461426190217e-06,0.678627684362383,True,True,True,0.0076034050434827805,0.10152346640825272,0.6513028740882874,1,0.003936241380870342,3
113,confidence,original_reconstruction,0.01,7.324207672354532e-06,0.0,5.77963946852833e-05,1.544568112876732e-05,33.007205963134766,0.0,5.779639650427271e-06,1.5445681356140994e-06,0.0,1.544568112876732e-05,0.0,4.1815619624685496e-05,0.0,0.0,0.0,0.0,0.0,0.39135611057281494,0.0,1,0.9954327344894409,True,0.0045672692358493805,0.9954327344894409,3.3397548122593435e-06,0.678627684362383,True,True,True,0.007602394092828035,0.10152321308851242,0.6512976884841919,1,0.003930099308490753,3
114,confidence,original_reconstruction,0.01,7.318013558688108e-06,0.0,5.778096237918362e-05,1.539917320769746e-05,33.007110595703125,0.0,5.778096237918362e-06,1.5399173207697459e-06,0.0,1.539917320769746e-05,0.0,4.181779513601214e-05,0.0,0.0,0.0,0.0,0.0,0.39135628938674927,0.0,1,0.9954326152801514,True,0.004567407537251711,0.9954326152801514,3.3351195725117577e-06,0.678627684362383,True,True,True,0.0076013789512217045,0.10152267664670944,0.6512717604637146,1,0.003924177959561348,3
115,confidence,original_reconstruction,0.01,7.311639819818083e-06,0.0,5.7765471865423024e-05,1.5350924513768405e-05,33.006961822509766,0.0,5.776547368441243e-06,1.5350924513768405e-06,0.0,1.5350924513768405e-05,0.0,4.181779513601214e-05,0.0,0.0,0.0,0.0,0.0,0.39135605096817017,0.0,1,0.9954326152801514,True,0.004567407537251711,0.9954326152801514,3.32834679284133e-06,0.678627684362383,True,True,True,0.007600360084325075,0.10152321308851242,0.6512439250946045,1,0.003918025642633438,3
116,confidence,original_reconstruction,0.01,7.305498911591712e-06,0.0,5.774991950602271e-05,1.530506597191561e-05,33.00690841674805,0.0,5.774992132501211e-06,1.5305066654036636e-06,0.0,1.530506597191561e-05,0.0,4.181344775133766e-05,0.0,0.0,0.0,0.0,0.0,0.39135634899139404,0.0,1,0.9954328536987305,True,0.0045671649277210236,0.9954328536987305,3.322426209706464e-06,0.678627684362383,True,True,True,0.007599336560815573,0.10152344405651093,0.6513652205467224,1,0.003912169020622969,3
117,confidence,original_reconstruction,0.01,7.299409389815992e-06,0.0,5.773430530098267e-05,1.5259787687682547e-05,33.006343841552734,0.0,5.773430530098267e-06,1.5259787460308871e-06,0.0,1.5259787687682547e-05,0.0,4.181779513601214e-05,0.0,0.0,0.0,0.0,0.0,0.39135634899139404,0.0,1,0.9954326152801514,True,0.004567442927509546,0.9954326152801514,3.3171602353831986e-06,0.678627684362383,True,True,True,0.007598309312015772,0.1015230044722557,0.6512734889984131,1,0.003906377591192722,3
118,confidence,original_reconstruction,0.01,7.293514954653801e-06,0.0,5.7718636526260525e-05,1.5216510291793384e-05,33.006473541259766,0.0,5.771863925474463e-06,1.5216510291793384e-06,0.0,1.5216510291793384e-05,0.0,4.1815619624685496e-05,0.0,0.0,0.0,0.0,0.0,0.3913564085960388,0.0,1,0.9954327344894409,True,0.004567338619381189,0.9954327344894409,3.311767386549036e-06,0.678627684362383,True,True,True,0.0075972783379256725,0.10152290016412735,0.651287317276001,1,0.0039008345920592546,3
119,confidence,original_reconstruction,0.01,7.287413609446958e-06,0.0,5.770291681983508e-05,1.5171218365139794e-05,33.00626754760742,0.0,5.7702918638824485e-06,1.517121859251347e-06,0.0,1.5171218365139794e-05,0.0,4.1815619624685496e-05,0.0,0.0,0.0,0.0,0.0,0.3913562595844269,0.0,1,0.9954327344894409,True,0.004567338619381189,0.9954327344894409,3.3045730560843367e-06,0.678627684362383,True,True,True,0.007596243638545275,0.10152260214090347,0.6511815786361694,1,0.0038950247690081596,3
120,confidence,original_reconstruction,0.01,7.281323632923886e-06,0.0,5.768714254372753e-05,1.5126091966521926e-05,33.00637435913086,0.0,5.768714345322223e-06,1.512609173914825e-06,0.0,1.5126091966521926e-05,0.0,4.181997064733878e-05,0.0,0.0,0.0,0.0,0.0,0.39135631918907166,0.0,1,0.9954324960708618,True,0.004567546769976616,0.9954324960708618,3.299045147286961e-06,0.678627684362383,True,True,True,0.0075952052138745785,0.10152224451303482,0.651179850101471,1,0.0038892277516424656,3
121,confidence,original_reconstruction,0.01,7.275485131685855e-06,0.0,5.7671328249853104e-05,1.5083523067005444e-05,33.006229400634766,0.0,5.76713273403584e-06,1.5083522839631769e-06,0.0,1.5083523067005444e-05,0.0,4.181997064733878e-05,0.0,0.0,0.0,0.0,0.0,0.3913562297821045,0.0,1,0.9954324960708618,True,0.004567546769976616,0.9954324960708618,3.2935452054516645e-06,0.678627684362383,True,True,True,0.007594163995236158,0.10152260959148407,0.6511261463165283,1,0.0038837511092424393,3
122,confidence,original_reconstruction,0.01,7.2696871029620524e-06,0.0,5.765545574831776e-05,1.5041412552818656e-05,33.00627136230469,0.0,5.7655456657812465e-06,1.5041413234939682e-06,0.0,1.5041412552818656e-05,0.0,4.181779513601214e-05,0.0,0.0,0.0,0.0,0.0,0.39135628938674927,0.0,1,0.9954326152801514,True,0.004567407537251711,0.9954326152801514,3.2885420750972116e-06,0.678627684362383,True,True,True,0.00759311905130744,0.10152248293161392,0.6511642932891846,1,0.0038783259224146605,3
123,confidence,original_reconstruction,0.01,7.263835868798196e-06,0.0,5.763953959103674e-05,1.4998820006439928e-05,33.00645065307617,0.0,5.763954050053144e-06,1.4998820461187279e-06,0.0,1.4998820006439928e-05,0.0,4.181997064733878e-05,0.0,0.0,0.0,0.0,0.0,0.39135658740997314,0.0,1,0.9954324960708618,True,0.004567511845380068,0.9954324960708618,3.2830403142725118e-06,0.678627684362383,True,True,True,0.00759207084774971,0.10152172297239304,0.6511157155036926,1,0.003872831119224429,3
124,confidence,original_reconstruction,0.01,7.258070581883658e-06,0.0,5.76235652260948e-05,1.4957139683247078e-05,33.00641632080078,0.0,5.76235652260948e-06,1.4957139455873403e-06,0.0,1.4957139683247078e-05,0.0,4.181997064733878e-05,0.0,0.0,0.0,0.0,0.0,0.39135652780532837,0.0,1,0.9954324960708618,True,0.004567511845380068,0.9954324960708618,3.2806558465381386e-06,0.678627684362383,True,True,True,0.007591018918901682,0.10152190178632736,0.6511590480804443,1,0.0038674462120980024,3
125,confidence,original_reconstruction,0.01,7.25210566088208e-06,0.0,5.760755448136479e-05,1.4913502127456013e-05,33.00629806518555,0.0,5.7607553571870085e-06,1.4913501900082338e-06,0.0,1.4913502127456013e-05,0.0,4.181779513601214e-05,0.0,0.0,0.0,0.0,0.0,0.39135655760765076,0.0,1,0.9954326152801514,True,0.004567442927509546,0.9954326152801514,3.2753162031440297e-06,0.678627684362383,True,True,True,0.00758996419608593,0.10152153670787811,0.6510828137397766,1,0.0038618003018200397,3
126,confidence,original_reconstruction,0.01,7.246482709888369e-06,0.0,5.7591496442910284e-05,1.48733279274893e-05,33.00616455078125,0.0,5.759149644291028e-06,1.487332838223665e-06,0.0,1.48733279274893e-05,0.0,4.1822149796644226e-05,0.0,0.0,0.0,0.0,0.0,0.39135676622390747,0.0,1,0.9954323768615723,True,0.004567651078104973,0.9954323768615723,3.2699003895686474e-06,0.678627684362383,True,True,True,0.007588906213641167,0.10152160376310349,0.6510879993438721,1,0.0038565953727811575,3
127,confidence,original_reconstruction,0.01,7.2407606239721645e-06,0.0,5.7575394748710096e-05,1.483221240050625e-05,33.00581359863281,0.0,5.757539383921539e-06,1.483221240050625e-06,0.0,1.483221240050625e-05,0.0,4.1822149796644226e-05,0.0,0.0,0.0,0.0,0.0,0.3913567066192627,0.0,1,0.9954323768615723,True,0.0045676156878471375,0.9954323768615723,3.264491851950879e-06,0.678627684362383,True,True,True,0.007587844971567392,0.10152161866426468,0.6510307788848877,1,0.0038512609899044037,3
128,confidence,original_reconstruction,0.01,7.2351690505456645e-06,0.0,5.755925667472184e-05,1.4792430192756001e-05,33.00582504272461,0.0,5.755925940320594e-06,1.4792429965382325e-06,0.0,1.4792430192756001e-05,0.0,4.1822149796644226e-05,0.0,0.0,0.0,0.0,0.0,0.3913566470146179,0.0,1,0.9954323768615723,True,0.0045676156878471375,0.9954323768615723,3.2599321002635406e-06,0.678627684362383,True,True,True,0.007586781866848469,0.10152100771665573,0.6510758996009827,1,0.0038460928481072187,3
129,confidence,original_reconstruction,0.01,7.229391940200003e-06,0.0,5.754306403105147e-05,1.4750853551959153e-05,33.0057373046875,0.0,5.7543065850040875e-06,1.4750853551959153e-06,0.0,1.4750853551959153e-05,0.0,4.181997064733878e-05,0.0,0.0,0.0,0.0,0.0,0.39135682582855225,0.0,1,0.9954324960708618,True,0.004567546769976616,0.9954324960708618,3.2539537642151117e-06,0.678627684362383,True,True,True,0.0075857145711779594,0.10152057558298111,0.6510984301567078,1,0.0038406839594244957,3
130,confidence,original_reconstruction,0.01,7.223680313472869e-06,0.0,5.752682773163542e-05,1.4709975403093267e-05,33.00602722167969,0.0,5.752682682214072e-06,1.4709975175719592e-06,0.0,1.4709975403093267e-05,0.0,4.181997064733878e-05,0.0,0.0,0.0,0.0,0.0,0.3913567066192627,0.0,1,0.9954324960708618,True,0.004567546769976616,0.9954324960708618,3.2483185350429267e-06,0.678627684362383,True,True,True,0.007584644015878439,0.10152041912078857,0.6510619521141052,1,0.0038353584241122007,3
131,confidence,original_reconstruction,0.01,7.2182187977887224e-06,0.0,5.75105550524313e-05,1.4671630196971819e-05,33.00590133666992,0.0,5.7510555961926e-06,1.4671630879092845e-06,0.0,1.4671630196971819e-05,0.0,4.1822149796644226e-05,0.0,0.0,0.0,0.0,0.0,0.39135658740997314,0.0,1,0.9954323768615723,True,0.004567651078104973,0.9954323768615723,3.242371576561709e-06,0.678627684362383,True,True,True,0.007583571597933769,0.10151994228363037,0.6510273218154907,1,0.003830356290563941,3
132,confidence,original_reconstruction,0.01,7.2125644692278e-06,0.0,5.7494238717481494e-05,1.4631405974796508e-05,33.006099700927734,0.0,5.7494239626976196e-06,1.4631406202170183e-06,0.0,1.4631405974796508e-05,0.0,4.181997064733878e-05,0.0,0.0,0.0,0.0,0.0,0.39135658740997314,0.0,1,0.9954324960708618,True,0.004567511845380068,0.9954324960708618,3.237238615838578e-06,0.678627684362383,True,True,True,0.007582495454698801,0.10151983797550201,0.6510498523712158,1,0.003825102001428604,3
133,confidence,original_reconstruction,0.01,7.207147518784041e-06,0.0,5.747788236476481e-05,1.4593593732570298e-05,33.00642013549805,0.0,5.747788236476481e-06,1.4593593959943973e-06,0.0,1.4593593732570298e-05,0.0,4.181997064733878e-05,0.0,0.0,0.0,0.0,0.0,0.3913566470146179,0.0,1,0.9954324960708618,True,0.004567511845380068,0.9954324960708618,3.2324096537195146e-06,0.678627684362383,True,True,True,0.007581416983157396,0.10152022540569305,0.6510723829269409,1,0.0038201562128961086,3
134,confidence,original_reconstruction,0.01,7.201846528914757e-06,0.0,5.746149327023886e-05,1.455697201890871e-05,33.006202697753906,0.0,5.746149327023886e-06,1.455697201890871e-06,0.0,1.455697201890871e-05,0.0,4.181997064733878e-05,0.0,0.0,0.0,0.0,0.0,0.39135658740997314,0.0,1,0.9954324960708618,True,0.004567546769976616,0.9954324960708618,3.2265497793559916e-06,0.678627684362383,True,True,True,0.007580336183309555,0.10151981562376022,0.6510151624679565,1,0.003815359901636839,3
135,confidence,original_reconstruction,0.01,7.196498245320981e-06,0.0,5.744505688198842e-05,1.451992466172669e-05,33.00615310668945,0.0,5.7445058700977825e-06,1.4519924889100366e-06,0.0,1.451992466172669e-05,0.0,4.1822149796644226e-05,0.0,0.0,0.0,0.0,0.0,0.39135676622390747,0.0,1,0.9954323768615723,True,0.0045676156878471375,0.9954323768615723,3.2215568808169337e-06,0.678627684362383,True,True,True,0.007579251658171415,0.10151933133602142,0.6510463953018188,1,0.003810501890257001,3
136,confidence,original_reconstruction,0.01,7.191213171608979e-06,0.0,5.742858411394991e-05,1.4483547602139879e-05,33.00581359863281,0.0,5.742858320445521e-06,1.4483547374766204e-06,0.0,1.4483547602139879e-05,0.0,4.181997064733878e-05,0.0,0.0,0.0,0.0,0.0,0.39135676622390747,0.0,1,0.9954324960708618,True,0.004567546769976616,0.9954324960708618,3.216865707145189e-06,0.678627684362383,True,True,True,0.007578164804726839,0.10151879489421844,0.6509979367256165,1,0.0038057256024330854,3
137,confidence,original_reconstruction,0.01,7.185756658145692e-06,0.0,5.741207496612333e-05,1.444548979634419e-05,33.00553512573242,0.0,5.741207587561803e-06,1.4445489568970515e-06,0.0,1.444548979634419e-05,0.0,4.182650081929751e-05,0.0,0.0,0.0,0.0,0.0,0.3913566470146179,0.0,1,0.9954321384429932,True,0.00456789368763566,0.9954321384429932,3.212213414371945e-06,0.678627684362383,True,True,True,0.007577075622975826,0.10151956975460052,0.6509667038917542,1,0.0038007223047316074,3
138,confidence,original_reconstruction,0.01,7.180350621638354e-06,0.0,5.739552216255106e-05,1.4407981325348374e-05,33.00541687011719,0.0,5.739552307204576e-06,1.44079820074694e-06,0.0,1.4407981325348374e-05,0.0,4.182650081929751e-05,0.0,0.0,0.0,0.0,0.0,0.39135658740997314,0.0,1,0.9954321384429932,True,0.004567928612232208,0.9954321384429932,3.2081829886010382e-06,0.678627684362383,True,True,True,0.007575983181595802,0.10151936113834381,0.6510082483291626,1,0.00379578466527164,3
139,confidence,original_reconstruction,0.01,7.175099653977668e-06,0.0,5.737893297919072e-05,1.4372060832101852e-05,33.00531768798828,0.0,5.737893388868542e-06,1.4372061514222878e-06,0.0,1.4372060832101852e-05,0.0,4.182650081929751e-05,0.0,0.0,0.0,0.0,0.0,0.39135676622390747,0.0,1,0.9954321384429932,True,0.00456789368763566,0.9954321384429932,3.2041734812082723e-06,0.678627684362383,True,True,True,0.007574888411909342,0.1015196368098259,0.6510568261146545,1,0.0037910500541329384,3
140,confidence,original_reconstruction,0.01,7.1699746513331775e-06,0.0,5.736231105402112e-05,1.433743273082655e-05,33.005367279052734,0.0,5.736231287301052e-06,1.4337432503452874e-06,0.0,1.433743273082655e-05,0.0,4.183084820397198e-05,0.0,0.0,0.0,0.0,0.0,0.39135682582855225,0.0,1,0.9954319000244141,True,0.004568066913634539,0.9954319000244141,3.1986348858481506e-06,0.678627684362383,True,True,True,0.0075737908482551575,0.10151940584182739,0.6510619521141052,1,0.003786480287089944,3
141,confidence,original_reconstruction,0.01,7.164526778069558e-06,0.0,5.734564911108464e-05,1.4299615941126831e-05,33.00519943237305,0.0,5.734565093007404e-06,1.4299615713753155e-06,0.0,1.4299615941126831e-05,0.0,4.182867269264534e-05,0.0,0.0,0.0,0.0,0.0,0.39135676622390747,0.0,1,0.9954320192337036,True,0.004567962605506182,0.9954320192337036,3.194045348209329e-06,0.678627684362383,True,True,True,0.007572690956294537,0.10151956975460052,0.6509562730789185,1,0.0037814832758158445,3
142,confidence,original_reconstruction,0.01,7.159395408962155e-06,0.0,5.7328954426338896e-05,1.4264996934798546e-05,33.00493621826172,0.0,5.7328957154823e-06,1.4264996934798546e-06,0.0,1.4264996934798546e-05,0.0,4.182867269264534e-05,0.0,0.0,0.0,0.0,0.0,0.39135661721229553,0.0,1,0.9954320192337036,True,0.00456799753010273,0.9954320192337036,3.188925120412023e-06,0.678627684362383,True,True,True,0.007571588736027479,0.10151869803667068,0.6510047912597656,1,0.0037769030313938856,3
143,confidence,original_reconstruction,0.01,7.154290415201103e-06,0.0,5.731221608584747e-05,1.4230686247174162e-05,33.00481414794922,0.0,5.731221790483687e-06,1.4230686247174162e-06,0.0,1.4230686247174162e-05,0.0,4.182867269264534e-05,0.0,0.0,0.0,0.0,0.0,0.39135676622390747,0.0,1,0.9954320192337036,True,0.004568031989037991,0.9954320192337036,3.185441983077908e-06,0.678627684362383,True,True,True,0.007570483256131411,0.1015184074640274,0.6510238647460938,1,0.003772358177229762,3
144,confidence,original_reconstruction,0.01,7.149008979467908e-06,0.0,5.729545227950439e-05,1.4194636605679989e-05,33.0045280456543,0.0,5.729545137000969e-06,1.4194637287801015e-06,0.0,1.4194636605679989e-05,0.0,4.183084820397198e-05,0.0,0.0,0.0,0.0,0.0,0.3913566768169403,0.0,1,0.9954319000244141,True,0.004568171687424183,0.9954319000244141,3.1806571314518806e-06,0.678627684362383,True,True,True,0.007569375913590193,0.10151877254247665,0.6509614586830139,1,0.00376757699996233,3
145,confidence,original_reconstruction,0.01,7.1438357736042235e-06,0.0,5.7278644817415625e-05,1.415971291862661e-05,33.00450897216797,0.0,5.727864390792092e-06,1.4159712691252935e-06,0.0,1.415971291862661e-05,0.0,4.182867269264534e-05,0.0,0.0,0.0,0.0,0.0,0.3913567066192627,0.0,1,0.9954320192337036,True,0.004568031989037991,0.9954320192337036,3.1761924219608773e-06,0.678627684362383,True,True,True,0.007568265777081251,0.10151918232440948,0.650905966758728,1,0.003762939479202032,3
146,confidence,original_reconstruction,0.01,7.13852432454587e-06,0.0,5.72618046135176e-05,1.4123438631941099e-05,33.00454330444336,0.0,5.72618046135176e-06,1.4123438631941099e-06,0.0,1.4123438631941099e-05,0.0,4.183520286460407e-05,0.0,0.0,0.0,0.0,0.0,0.3913566470146179,0.0,1,0.995431661605835,True,0.004568344447761774,0.995431661605835,3.171647676936118e-06,0.678627684362383,True,True,True,0.007567152846604586,0.1015191301703453,0.650980532169342,1,0.003758116392418742,3
147,confidence,original_reconstruction,0.01,7.133553026505979e-06,0.0,5.72449280298315e-05,1.4090600416238885e-05,33.004459381103516,0.0,5.72449289393262e-06,1.409060018886521e-06,0.0,1.4090600416238885e-05,0.0,4.183302735327743e-05,0.0,0.0,0.0,0.0,0.0,0.39135658740997314,0.0,1,0.9954317808151245,True,0.004568205680698156,0.9954317808151245,3.1672802833782043e-06,0.678627684362383,True,True,True,0.007566037587821484,0.10151834040880203,0.6509475708007812,1,0.003753744764253497,3
148,confidence,original_reconstruction,0.01,7.128347533580381e-06,0.0,5.722802598029375e-05,1.405544753652066e-05,33.00392532348633,0.0,5.722802598029375e-06,1.4055448218641686e-06,0.0,1.405544753652066e-05,0.0,4.183302735327743e-05,0.0,0.0,0.0,0.0,0.0,0.39135682582855225,0.0,1,0.9954317808151245,True,0.004568205680698156,0.9954317808151245,3.1631543606636114e-06,0.678627684362383,True,True,True,0.007564920466393232,0.101518414914608,0.6510221362113953,1,0.0037490595132112503,3
149,confidence,original_reconstruction,0.01,7.1233566814044025e-06,0.0,5.721108755096793e-05,1.4022480172570795e-05,33.003604888916016,0.0,5.721108664147323e-06,1.4022480172570795e-06,0.0,1.4022480172570795e-05,0.0,4.183520286460407e-05,0.0,0.0,0.0,0.0,0.0,0.39135682582855225,0.0,1,0.995431661605835,True,0.004568379372358322,0.995431661605835,3.1593331186741125e-06,0.678627684362383,True,True,True,0.0075638010166585445,0.10151837766170502,0.6509406566619873,1,0.0037446601781994104,3
150,confidence,original_reconstruction,0.01,7.118223493307596e-06,0.0,5.7194109103875235e-05,1.3988122191221919e-05,33.003421783447266,0.0,5.719411092286464e-06,1.3988122873342945e-06,0.0,1.3988122191221919e-05,0.0,4.183084820397198e-05,0.0,0.0,0.0,0.0,0.0,0.39135682582855225,0.0,1,0.9954319000244141,True,0.004568101372569799,0.9954319000244141,3.154433898089337e-06,0.678627684362383,True,True,True,0.007562678772956133,0.10151825845241547,0.6509718298912048,1,0.0037400696892291307,3
151,confidence,original_reconstruction,0.01,7.1132631092041265e-06,0.0,5.717710519093089e-05,1.3955521353636868e-05,33.00334167480469,0.0,5.717710791941499e-06,1.3955522035757895e-06,0.0,1.3955521353636868e-05,0.0,4.183302735327743e-05,0.0,0.0,0.0,0.0,0.0,0.39135685563087463,0.0,1,0.9954317808151245,True,0.004568205680698156,0.9954317808151245,3.149711119476706e-06,0.678627684362383,True,True,True,0.007561554200947285,0.10151892900466919,0.650951087474823,1,0.0037357090041041374,3
152,confidence,original_reconstruction,0.01,7.108376394171501e-06,0.0,5.716006126021966e-05,1.3923700862505939e-05,33.002986907958984,0.0,5.716006398870377e-06,1.3923701089879614e-06,0.0,1.3923700862505939e-05,0.0,4.183302735327743e-05,0.0,0.0,0.0,0.0,0.0,0.3913569450378418,0.0,1,0.9954317808151245,True,0.004568205680698156,0.9954317808151245,3.146115204799571e-06,0.678627684362383,True,True,True,0.007560427300632,0.10151845216751099,0.6509475708007812,1,0.0037314475048333406,3
153,confidence,original_reconstruction,0.01,7.103346433723345e-06,0.0,5.714298822567798e-05,1.389047520206077e-05,33.00286102294922,0.0,5.714298822567798e-06,1.3890474974687095e-06,0.0,1.389047520206077e-05,0.0,4.183737837593071e-05,0.0,0.0,0.0,0.0,0.0,0.3913570046424866,0.0,1,0.9954315423965454,True,0.004568448755890131,0.9954315423965454,3.1423060136148706e-06,0.678627684362383,True,True,True,0.007559298072010279,0.10151810199022293,0.65095454454422,1,0.003726992756128311,3
154,confidence,original_reconstruction,0.01,7.098462901922176e-06,0.0,5.7125886087305844e-05,1.3858744750905316e-05,33.002445220947266,0.0,5.712588517781114e-06,1.3858744978278992e-06,0.0,1.3858744750905316e-05,0.0,4.183737837593071e-05,0.0,0.0,0.0,0.0,0.0,0.3913569450378418,0.0,1,0.9954315423965454,True,0.004568413831293583,0.9954315423965454,3.1378497169498587e-06,0.678627684362383,True,True,True,0.007558166980743408,0.1015184074640274,0.6509129405021667,1,0.0037227333523333073,3
155,confidence,original_reconstruction,0.01,7.0934738687356e-06,0.0,5.7108758483082056e-05,1.3825979294779245e-05,33.002593994140625,0.0,5.710875939257676e-06,1.3825979294779245e-06,0.0,1.3825979294779245e-05,0.0,4.183737837593071e-05,0.0,0.0,0.0,0.0,0.0,0.3913569748401642,0.0,1,0.9954315423965454,True,0.004568448755890131,0.9954315423965454,3.13387477035576e-06,0.678627684362383,True,True,True,0.007557033561170101,0.10151827335357666,0.6508747339248657,1,0.0037183300592005253,3
156,confidence,original_reconstruction,0.01,7.088444817782147e-06,0.0,5.709158722311258e-05,1.3792859135719482e-05,33.002220153808594,0.0,5.7091588132607285e-06,1.3792858908345806e-06,0.0,1.3792859135719482e-05,0.0,4.183520286460407e-05,0.0,0.0,0.0,0.0,0.0,0.3913571238517761,0.0,1,0.995431661605835,True,0.004568309523165226,0.995431661605835,3.1301497074309736e-06,0.678627684362383,True,True,True,0.00755589734762907,0.10151774436235428,0.650876522064209,1,0.003713873913511634,3
157,confidence,original_reconstruction,0.01,7.0834917096362915e-06,0.0,5.707439413527027e-05,1.3760522051597945e-05,33.00202941894531,0.0,5.707439413527027e-06,1.376052182422427e-06,0.0,1.3760522051597945e-05,0.0,4.183737837593071e-05,0.0,0.0,0.0,0.0,0.0,0.3913572132587433,0.0,1,0.9954315423965454,True,0.004568448755890131,0.9954315423965454,3.126913952655741e-06,0.678627684362383,True,True,True,0.0075547597371041775,0.10151772201061249,0.6508678197860718,1,0.00370951765216887,3
158,confidence,original_reconstruction,0.01,7.078732323861914e-06,0.0,5.705716466763988e-05,1.3730159480473958e-05,33.00189208984375,0.0,5.705716375814518e-06,1.3730159480473958e-06,0.0,1.3730159480473958e-05,0.0,4.183737837593071e-05,0.0,0.0,0.0,0.0,0.0,0.3913571238517761,0.0,1,0.9954315423965454,True,0.00456851813942194,0.9954315423965454,3.122946054645581e-06,0.678627684362383,True,True,True,0.007553619332611561,0.10151714086532593,0.6508973240852356,1,0.0037054228596389294,3
159,confidence,original_reconstruction,0.01,7.073927918099798e-06,0.0,5.703990609617904e-05,1.3699373994313646e-05,33.001991271972656,0.0,5.703990609617904e-06,1.3699374221687322e-06,0.0,1.3699373994313646e-05,0.0,4.183737837593071e-05,0.0,0.0,0.0,0.0,0.0,0.39135727286338806,0.0,1,0.9954315423965454,True,0.004568448755890131,0.9954315423965454,3.119277153018629e-06,0.678627684362383,True,True,True,0.007552476599812508,0.10151726007461548,0.650905966758728,1,0.003701266599819064,3
160,confidence,original_reconstruction,0.01,7.069179446261842e-06,0.0,5.702261842088774e-05,1.3669172403751872e-05,33.00172805786133,0.0,5.702262114937184e-06,1.3669172176378197e-06,0.0,1.3669172403751872e-05,0.0,4.183737837593071e-05,0.0,0.0,0.0,0.0,0.0,0.39135703444480896,0.0,1,0.9954315423965454,True,0.00456851813942194,0.9954315423965454,3.116909510936239e-06,0.678627684362383,True,True,True,0.007551332004368305,0.1015167236328125,0.6509684324264526,1,0.003697184380143881,3
