target_subject,calibration_shots,calibration_fold,calibration_trial_ids,evaluation_trial_ids,n_calibration_samples,n_evaluation_samples,calibration_epochs_ran,zero_shot_loss,zero_shot_accuracy,zero_shot_f1,zero_shot_precision,zero_shot_recall,zero_shot_macro_f1,zero_shot_macro_precision,zero_shot_macro_recall,zero_shot_balanced_accuracy,zero_shot_roc_auc,zero_shot_brier_score,zero_shot_ece,zero_shot_joint_loss,zero_shot_reconstruction_loss,zero_shot_decoder_r2,zero_shot_gcn_gru_reconstruction_loss,zero_shot_gcn_gru_decoder_r2,zero_shot_bilstm_reconstruction_loss,zero_shot_bilstm_decoder_r2,calibrated_loss,calibrated_accuracy,calibrated_f1,calibrated_precision,calibrated_recall,calibrated_macro_f1,calibrated_macro_precision,calibrated_macro_recall,calibrated_balanced_accuracy,calibrated_roc_auc,calibrated_brier_score,calibrated_ece,calibrated_joint_loss,calibrated_reconstruction_loss,calibrated_decoder_r2,calibrated_gcn_gru_reconstruction_loss,calibrated_gcn_gru_decoder_r2,calibrated_bilstm_reconstruction_loss,calibrated_bilstm_decoder_r2,delta_brier_score,delta_accuracy,delta_reconstruction_loss,delta_gcn_gru_reconstruction_loss,delta_macro_precision,delta_roc_auc,delta_gcn_gru_decoder_r2,delta_loss,delta_macro_f1,delta_precision,delta_joint_loss,delta_decoder_r2,delta_ece,delta_f1,delta_balanced_accuracy,delta_bilstm_decoder_r2,delta_macro_recall,delta_recall,delta_bilstm_reconstruction_loss
1,6,1,"[2, 3, 5, 8, 13, 17]","[0, 1, 4, 6, 7, 9, 10, 11, 12, 14, 15, 16]",6,12,30,0.6912147763293728,0.6666666666666666,0.5,0.6666666666666666,0.4,0.625,0.6666666666666666,0.6285714285714286,0.6285714285714286,0.7428571428571429,0.24903381327371563,0.16474949816862738,0.5814653038978577,0.9271268248558044,0.072873055934906,0.9807186126708984,0.01928126811981201,0.8735350370407104,0.12646490335464478,0.6912500131421369,0.6666666666666666,0.3333333333333333,1.0,0.2,0.5555555555555556,0.8181818181818181,0.6,0.6,0.7142857142857142,0.24905143796192952,0.16438453892866767,0.5808222889900208,0.9271268248558044,0.072873055934906,0.9807186126708984,0.01928126811981201,0.8735350370407104,0.12646490335464478,1.76246882138964e-05,0.0,0.0,0.0,0.1515151515151515,-0.028571428571428692,0.0,3.523681276407231e-05,-0.06944444444444442,0.33333333333333337,-0.0006430149078369141,0.0,-0.0003649592399597168,-0.16666666666666669,-0.02857142857142858,0.0,-0.02857142857142858,-0.2,0.0
1,6,2,"[4, 6, 7, 11, 14, 16]","[0, 1, 2, 3, 5, 8, 9, 10, 12, 13, 15, 17]",6,12,30,0.6918086800795374,0.75,0.5714285714285714,1.0,0.4,0.6974789915966386,0.85,0.7,0.7,0.5428571428571429,0.24933076352155825,0.2478554596503576,0.5646522045135498,0.9238020181655884,0.07619798183441162,0.9798918962478638,0.02010810375213623,0.867712140083313,0.132287859916687,0.6915694291343132,0.75,0.5714285714285714,1.0,0.4,0.6974789915966386,0.85,0.7,0.7,0.5428571428571429,0.24921113460129543,0.24766229589780175,0.5651722550392151,0.9238020181655884,0.07619798183441162,0.9798918962478638,0.02010810375213623,0.867712140083313,0.132287859916687,-0.0001196289202628209,0.0,0.0,0.0,0.0,0.0,0.0,-0.00023925094522425638,0.0,0.0,0.0005200505256652832,0.0,-0.00019316375255584717,0.0,0.0,0.0,0.0,0.0,0.0
1,6,3,"[0, 1, 9, 10, 12, 15]","[2, 3, 4, 5, 6, 7, 8, 11, 13, 14, 16, 17]",6,12,30,0.6929719005236364,0.5833333333333334,0.0,0.0,0.0,0.3684210526315789,0.3181818181818182,0.4375,0.4375,0.25,0.24991236398957187,0.0816338062286377,0.5832825303077698,0.9247902035713196,0.07520979642868042,0.9801324605941772,0.019867539405822754,0.8694479465484619,0.13055205345153809,0.692884296725622,0.5833333333333334,0.0,0.0,0.0,0.3684210526315789,0.3181818181818182,0.4375,0.4375,0.21875,0.24986855880259018,0.08165860176086426,0.5811190605163574,0.9247902035713196,0.07520979642868042,0.9801324605941772,0.019867539405822754,0.8694479465484619,0.13055205345153809,-4.3805186981688005e-05,0.0,0.0,0.0,0.0,-0.03125,0.0,-8.760379801442397e-05,0.0,0.0,-0.0021634697914123535,0.0,2.47955322265625e-05,0.0,0.0,0.0,0.0,0.0,0.0
1,9,1,"[5, 6, 7, 8, 9, 11, 12, 16, 17]","[0, 1, 2, 3, 4, 10, 13, 14, 15]",9,9,30,0.6903504064292433,0.8888888888888888,0.8,1.0,0.6666666666666666,0.8615384615384616,0.9285714285714286,0.8333333333333333,0.8333333333333333,0.7222222222222222,0.24860164249763883,0.38680522971683073,0.599478006362915,0.9328638911247253,0.06713610887527466,0.9821640253067017,0.01783597469329834,0.883563756942749,0.11643624305725098,0.6904744813020005,0.8888888888888888,0.8,1.0,0.6666666666666666,0.8615384615384616,0.9285714285714286,0.8333333333333333,0.8333333333333333,0.6666666666666666,0.24866365006480143,0.38672837283876205,0.5957397222518921,0.9328638911247253,0.06713610887527466,0.9821640253067017,0.01783597469329834,0.883563756942749,0.11643624305725098,6.200756716259748e-05,0.0,0.0,0.0,0.0,-0.05555555555555558,0.0,0.0001240748727572294,0.0,0.0,-0.0037382841110229492,0.0,-7.685687806868735e-05,0.0,0.0,0.0,0.0,0.0,0.0
1,9,2,"[0, 1, 2, 3, 4, 10, 13, 14, 15]","[5, 6, 7, 8, 9, 11, 12, 16, 17]",9,9,30,0.693646564485739,0.4444444444444444,0.0,0.0,0.0,0.3076923076923077,0.25,0.4,0.4,0.3,0.25024968116863694,0.05731266074710428,0.6039194464683533,0.9176153540611267,0.08238464593887329,0.9783311486244202,0.021668851375579834,0.8568995594978333,0.14310044050216675,0.6935119645181511,0.5555555555555556,0.0,0.0,0.0,0.35714285714285715,0.2777777777777778,0.5,0.5,0.3,0.25018237767658846,0.05359610584047103,0.6013787984848022,0.9176153540611267,0.08238464593887329,0.9783311486244202,0.021668851375579834,0.8568995594978333,0.14310044050216675,-6.730349204847608e-05,0.11111111111111116,0.0,0.0,0.02777777777777779,0.0,0.0,-0.0001345999675879117,0.04945054945054944,0.0,-0.0025406479835510254,0.0,-0.0037165549066332515,0.0,0.09999999999999998,0.0,0.09999999999999998,0.0,0.0
1,12,1,"[0, 2, 4, 5, 6, 8, 9, 11, 12, 13, 15, 16]","[1, 3, 7, 10, 14, 17]",12,6,30,0.6915164931526211,0.6666666666666666,0.5,0.5,0.5,0.625,0.625,0.625,0.625,0.625,0.24918466233358583,0.16459834575653076,0.7199239134788513,0.9214094877243042,0.07859039306640625,0.9792817831039429,0.020718157291412354,0.8635372519493103,0.13646268844604492,0.6924501447764616,0.6666666666666666,0.0,0.0,0.0,0.4,0.3333333333333333,0.5,0.5,0.5,0.24965147847200328,0.1649948159853617,0.7232147455215454,0.9214094877243042,0.07859039306640625,0.9792817831039429,0.020718157291412354,0.8635372519493103,0.13646268844604492,0.00046681613841745295,0.0,0.0,0.0,-0.2916666666666667,-0.125,0.0,0.0009336516238405146,-0.22499999999999998,-0.5,0.003290832042694092,0.0,0.0003964702288309363,-0.5,-0.125,0.0,-0.125,-0.5,0.0
1,12,2,"[0, 2, 3, 4, 6, 7, 8, 10, 12, 13, 14, 16]","[1, 5, 9, 11, 15, 17]",12,6,30,0.6911788686070279,0.6666666666666666,0.0,0.0,0.0,0.4,0.3333333333333333,0.5,0.5,0.625,0.24901585068667784,0.16420021653175354,0.7217122316360474,0.9189544320106506,0.08104544878005981,0.9774601459503174,0.022539734840393066,0.8604487180709839,0.13955116271972656,0.6906093933874438,0.6666666666666666,0.0,0.0,0.0,0.4,0.3333333333333333,0.5,0.5,0.875,0.248731123605389,0.16383461157480872,0.7175737619400024,0.9189544320106506,0.08104544878005981,0.9774601459503174,0.022539734840393066,0.8604487180709839,0.13955116271972656,-0.00028472708128884916,0.0,0.0,0.0,0.0,0.25,0.0,-0.0005694752195841701,0.0,0.0,-0.004138469696044922,0.0,-0.00036560495694482054,0.0,0.0,0.0,0.0,0.0,0.0
1,12,3,"[0, 1, 5, 6, 7, 8, 9, 10, 12, 14, 15, 17]","[2, 3, 4, 11, 13, 16]",12,6,30,0.692013388539486,0.6666666666666666,0.0,0.0,0.0,0.4,0.3333333333333333,0.5,0.5,0.5,0.24943311080055564,0.1647132237752278,0.7579970359802246,0.9263156652450562,0.07368439435958862,0.9808310866355896,0.019168972969055176,0.8718002438545227,0.1281997561454773,0.6919512873968691,0.6666666666666666,0.0,0.0,0.0,0.4,0.3333333333333333,0.5,0.5,0.375,0.24940206490651975,0.16390125950177503,0.7568850517272949,0.9263156652450562,0.07368439435958862,0.9808310866355896,0.019168972969055176,0.8718002438545227,0.1281997561454773,-3.104589403588043e-05,0.0,0.0,0.0,0.0,-0.125,0.0,-6.210114261695487e-05,0.0,0.0,-0.0011119842529296875,0.0,-0.0008119642734527588,0.0,0.0,0.0,0.0,0.0,0.0
2,3,1,"[3, 4, 12]","[0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17]",3,15,30,0.6952588510834723,0.5333333333333333,0.631578947368421,0.8571428571428571,0.5,0.49760765550239233,0.5535714285714286,0.5833333333333333,0.5833333333333333,0.33333333333333337,0.251055771264091,0.030133807659149192,0.6430867910385132,0.9041875004768372,0.09581255912780762,0.9749555587768555,0.025044560432434082,0.8334194421768188,0.16658061742782593,0.6947286721028418,0.5333333333333333,0.631578947368421,0.8571428571428571,0.5,0.49760765550239233,0.5535714285714286,0.5833333333333333,0.5833333333333333,0.36111111111111116,0.2507906901991073,0.03002309004465742,0.6018292903900146,0.9041875004768372,0.09581255912780762,0.9749555587768555,0.025044560432434082,0.8334194421768188,0.16658061742782593,-0.00026508106498368544,0.0,0.0,0.0,0.0,0.02777777777777779,0.0,-0.000530178980630458,0.0,0.0,-0.041257500648498535,0.0,-0.0001107176144917732,0.0,0.0,0.0,0.0,0.0,0.0
2,3,2,"[6, 8, 13]","[0, 1, 2, 3, 4, 5, 7, 9, 10, 11, 12, 14, 15, 16, 17]",3,15,30,0.6946312295688427,0.5333333333333333,0.631578947368421,0.8571428571428571,0.5,0.49760765550239233,0.5535714285714286,0.5833333333333333,0.5833333333333333,0.38888888888888895,0.25074197000909904,0.030033997694651315,0.6025250554084778,0.9045752286911011,0.09542471170425415,0.9749582409858704,0.02504175901412964,0.8341922163963318,0.1658077836036682,0.6943345825877686,0.5333333333333333,0.631578947368421,0.8571428571428571,0.5,0.49760765550239233,0.5535714285714286,0.5833333333333333,0.5833333333333333,0.38888888888888895,0.25059364961468256,0.02987008889516196,0.6013919711112976,0.9045752286911011,0.09542471170425415,0.9749582409858704,0.02504175901412964,0.8341922163963318,0.1658077836036682,-0.00014832039441647904,0.0,0.0,0.0,0.0,0.0,0.0,-0.00029664698107412235,0.0,0.0,-0.0011330842971801758,0.0,-0.000163908799489354,0.0,0.0,0.0,0.0,0.0,0.0
2,3,3,"[1, 7, 10]","[0, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17]",3,15,30,0.6922300488907259,0.6666666666666666,0.7368421052631579,1.0,0.5833333333333334,0.6411483253588517,0.6875,0.7916666666666667,0.7916666666666667,0.6666666666666666,0.24954143378980131,0.16410976648330688,0.6083848476409912,0.904860258102417,0.09513974189758301,0.9746336340904236,0.025366365909576416,0.8350868225097656,0.16491317749023438,0.6919470355618788,0.6666666666666666,0.7368421052631579,1.0,0.5833333333333334,0.6411483253588517,0.6875,0.7916666666666667,0.7916666666666667,0.6666666666666666,0.249399929851202,0.16419274806976314,0.6082956194877625,0.904860258102417,0.09513974189758301,0.9746336340904236,0.025366365909576416,0.8350868225097656,0.16491317749023438,-0.00014150393859932442,0.0,0.0,0.0,0.0,0.0,0.0,-0.00028301332884717034,0.0,0.0,-8.922815322875977e-05,0.0,8.298158645625442e-05,0.0,0.0,0.0,0.0,0.0,0.0
2,3,4,"[2, 11, 17]","[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16]",3,15,30,0.6936641975205666,0.6,0.6666666666666666,0.8571428571428571,0.5454545454545454,0.5833333333333333,0.6160714285714286,0.6477272727272727,0.6477272727272727,0.4772727272727273,0.25025846960093295,0.0970322529474894,0.5933128595352173,0.9022544026374817,0.09774565696716309,0.9752147197723389,0.024785339832305908,0.8292940855026245,0.17070597410202026,0.6927120061407057,0.6,0.7,0.7777777777777778,0.6363636363636364,0.55,0.5555555555555556,0.5681818181818181,0.5681818181818181,0.5,0.2497824024711666,0.09718277057011915,0.5903638601303101,0.9022544026374817,0.09774565696716309,0.9752147197723389,0.024785339832305908,0.8292940855026245,0.17070597410202026,-0.000476067129766361,0.0,0.0,0.0,-0.06051587301587302,0.022727272727272707,0.0,-0.0009521913798609116,-0.033333333333333215,-0.0793650793650793,-0.0029489994049072266,0.0,0.00015051762262974222,0.033333333333333326,-0.07954545454545459,0.0,-0.07954545454545459,0.09090909090909094,0.0
2,3,5,"[9, 15, 16]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 17]",3,15,30,0.6948481702767125,0.5333333333333333,0.631578947368421,0.8571428571428571,0.5,0.49760765550239233,0.5535714285714286,0.5833333333333333,0.5833333333333333,0.38888888888888895,0.2508504349404551,0.030195438861846946,0.602586030960083,0.9034448266029358,0.09655517339706421,0.9749417901039124,0.025058209896087646,0.8319478631019592,0.16805213689804077,0.6952723103030912,0.5333333333333333,0.631578947368421,0.8571428571428571,0.5,0.49760765550239233,0.5535714285714286,0.5833333333333333,0.5833333333333333,0.38888888888888895,0.25106248566102235,0.030135254065195682,0.6020459532737732,0.9034448266029358,0.09655517339706421,0.9749417901039124,0.025058209896087646,0.8319478631019592,0.16805213689804077,0.00021205072056723617,0.0,0.0,0.0,0.0,0.0,0.0,0.0004241400263786943,0.0,0.0,-0.0005400776863098145,0.0,-6.018479665126364e-05,0.0,0.0,0.0,0.0,0.0,0.0
2,3,6,"[0, 5, 14]","[1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17]",3,15,30,0.6952183704888584,0.4666666666666667,0.5,0.8,0.36363636363636365,0.4642857142857143,0.55,0.5568181818181819,0.5568181818181819,0.3409090909090909,0.25103553623100666,0.03669906059900918,0.5937181711196899,0.9043674468994141,0.09563255310058594,0.9748013615608215,0.025198638439178467,0.8339335918426514,0.16606640815734863,0.6943373402696617,0.4666666666666667,0.5,0.8,0.36363636363636365,0.4642857142857143,0.55,0.5568181818181819,0.5568181818181819,0.40909090909090906,0.25059504409433775,0.0366313417752584,0.5928029417991638,0.9043674468994141,0.09563255310058594,0.9748013615608215,0.025198638439178467,0.8339335918426514,0.16606640815734863,-0.00044049213666891296,0.0,0.0,0.0,0.0,0.06818181818181818,0.0,-0.0008810302191967212,0.0,0.0,-0.000915229320526123,0.0,-6.77188237507842e-05,0.0,0.0,0.0,0.0,0.0,0.0
2,6,1,"[0, 2, 4, 5, 8, 13]","[1, 3, 6, 7, 9, 10, 11, 12, 14, 15, 16, 17]",6,12,30,0.6970645947402195,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.22222222222222224,0.251958624926774,0.17020761966705328,0.6154505610466003,0.9037084579467773,0.09629160165786743,0.9755018353462219,0.024498164653778076,0.831915020942688,0.168084979057312,0.6956911423347535,0.4166666666666667,0.46153846153846156,0.75,0.3333333333333333,0.4125874125874126,0.5,0.5,0.5,0.2962962962962963,0.2512719467615028,0.08683053652445477,0.6146268248558044,0.9037084579467773,0.09629160165786743,0.9755018353462219,0.024498164653778076,0.831915020942688,0.168084979057312,-0.0006866781652712373,0.08333333333333337,0.0,0.0,0.05555555555555558,0.07407407407407404,0.0,-0.0013734524054660469,0.07925407925407929,0.08333333333333337,-0.0008237361907958984,0.0,-0.08337708314259851,0.12820512820512825,0.05555555555555558,0.0,0.05555555555555558,0.1111111111111111,0.0
2,6,2,"[1, 3, 7, 11, 15, 17]","[0, 2, 4, 5, 6, 8, 9, 10, 12, 13, 14, 16]",6,12,30,0.691599625621386,0.75,0.8235294117647058,1.0,0.7,0.6974789915966386,0.7,0.85,0.85,0.8,0.24922620564488582,0.24743243058522546,0.6486483216285706,0.9054297804832458,0.09457027912139893,0.9753320813179016,0.024667978286743164,0.8355274796485901,0.1644725799560547,0.6910189497329376,0.75,0.8235294117647058,1.0,0.7,0.6974789915966386,0.7,0.85,0.85,0.8500000000000001,0.24893587923067187,0.2474415053923925,0.6433697938919067,0.9054297804832458,0.09457027912139893,0.9753320813179016,0.024667978286743164,0.8355274796485901,0.1644725799560547,-0.00029032641421394834,0.0,0.0,0.0,0.0,0.050000000000000044,0.0,-0.0005806758884483454,0.0,0.0,-0.005278527736663818,0.0,9.074807167053223e-06,0.0,0.0,0.0,0.0,0.0,0.0
2,6,3,"[6, 9, 10, 12, 14, 16]","[0, 1, 2, 3, 4, 5, 7, 8, 11, 13, 15, 17]",6,12,30,0.6942612135529836,0.5833333333333334,0.6666666666666666,0.8333333333333334,0.5555555555555556,0.5555555555555556,0.5833333333333334,0.6111111111111112,0.6111111111111112,0.3703703703703704,0.2505569773460332,0.08017829060554504,0.6173755526542664,0.902705192565918,0.09729480743408203,0.9739188551902771,0.0260811448097229,0.8314915299415588,0.16850847005844116,0.6919199494438276,0.5833333333333334,0.6666666666666666,0.8333333333333334,0.5555555555555556,0.5555555555555556,0.5833333333333334,0.6111111111111112,0.6111111111111112,0.5185185185185186,0.24938642083635285,0.07959543665250146,0.6082935929298401,0.902705192565918,0.09729480743408203,0.9739188551902771,0.0260811448097229,0.8314915299415588,0.16850847005844116,-0.0011705565096803705,0.0,0.0,0.0,0.0,0.1481481481481482,0.0,-0.002341264109156027,0.0,0.0,-0.00908195972442627,0.0,-0.0005828539530435828,0.0,0.0,0.0,0.0,0.0,0.0
2,9,1,"[0, 2, 4, 5, 7, 8, 10, 11, 14]","[1, 3, 6, 9, 12, 13, 15, 16, 17]",9,9,30,0.6946332145352925,0.4444444444444444,0.4444444444444444,1.0,0.2857142857142857,0.4444444444444444,0.6428571428571428,0.6428571428571428,0.6428571428571428,0.42857142857142855,0.25074298845300536,0.05836583508385551,0.6554079055786133,0.9044344425201416,0.09556549787521362,0.9753062129020691,0.024693787097930908,0.8335627317428589,0.1664372682571411,0.6937117195436886,0.4444444444444444,0.4444444444444444,1.0,0.2857142857142857,0.4444444444444444,0.6428571428571428,0.6428571428571428,0.6428571428571428,0.5,0.25028226072127374,0.058428578906589146,0.6510541439056396,0.9044344425201416,0.09556549787521362,0.9753062129020691,0.024693787097930908,0.8335627317428589,0.1664372682571411,-0.00046072773173161385,0.0,0.0,0.0,0.0,0.07142857142857145,0.0,-0.0009214949916038773,0.0,0.0,-0.004353761672973633,0.0,6.274382273363521e-05,0.0,0.0,0.0,0.0,0.0,0.0
2,9,2,"[1, 3, 6, 9, 12, 13, 15, 16, 17]","[0, 2, 4, 5, 7, 8, 10, 11, 14]",9,9,30,0.6939839146648805,0.6666666666666666,0.7692307692307693,0.8333333333333334,0.7142857142857143,0.5846153846153846,0.5833333333333334,0.6071428571428572,0.6071428571428572,0.35714285714285715,0.25041829680278016,0.16330115000406897,0.6563348174095154,0.9034610986709595,0.09653878211975098,0.9745288491249084,0.025471031665802002,0.8323933482170105,0.16760653257369995,0.6928415895687602,0.6666666666666666,0.7692307692307693,0.8333333333333334,0.7142857142857143,0.5846153846153846,0.5833333333333334,0.6071428571428572,0.6071428571428572,0.4285714285714286,0.2498471709743549,0.16289763980441618,0.6450804471969604,0.9034610986709595,0.09653878211975098,0.9745288491249084,0.025471031665802002,0.8323933482170105,0.16760653257369995,-0.0005711258284252507,0.0,0.0,0.0,0.0,0.07142857142857145,0.0,-0.0011423250961203335,0.0,0.0,-0.011254370212554932,0.0,-0.0004035101996527901,0.0,0.0,0.0,0.0,0.0,0.0
2,12,1,"[0, 1, 2, 3, 4, 8, 9, 10, 11, 12, 13, 16]","[5, 6, 7, 14, 15, 17]",12,6,30,0.697192711117297,0.3333333333333333,0.5,0.6666666666666666,0.4,0.25,0.3333333333333333,0.2,0.2,0.0,0.25202272821386956,0.16928874452908832,0.6311356425285339,0.9036765694618225,0.09632343053817749,0.9740263819694519,0.025973618030548096,0.8333267569541931,0.16667324304580688,0.6951491520885185,0.3333333333333333,0.5,0.6666666666666666,0.4,0.25,0.3333333333333333,0.2,0.2,0.0,0.2510009349555052,0.1693061689535777,0.6176696419715881,0.9036765694618225,0.09632343053817749,0.9740263819694519,0.025973618030548096,0.8333267569541931,0.16667324304580688,-0.0010217932583643785,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020435590287785077,0.0,0.0,-0.0134660005569458,0.0,1.74244244893762e-05,0.0,0.0,0.0,0.0,0.0,0.0
2,12,2,"[0, 2, 4, 5, 6, 7, 8, 10, 14, 15, 16, 17]","[1, 3, 9, 11, 12, 13]",12,6,30,0.6946213177603836,0.5,0.5714285714285714,1.0,0.4,0.4857142857142857,0.625,0.7,0.7,0.6,0.25073701538665194,0.003304372231165531,0.6079105734825134,0.9044755697250366,0.09552431106567383,0.9757965207099915,0.024203360080718994,0.8331546783447266,0.1668452024459839,0.6919237167602917,0.6666666666666666,0.75,1.0,0.6,0.625,0.6666666666666666,0.8,0.8,0.6,0.2493882958399937,0.1630440751711527,0.5952008366584778,0.9044755697250366,0.09552431106567383,0.9757965207099915,0.024203360080718994,0.8331546783447266,0.1668452024459839,-0.0013487195466582447,0.16666666666666663,0.0,0.0,0.04166666666666663,0.0,0.0,-0.002697601000091865,0.1392857142857143,0.0,-0.012709736824035645,0.0,0.15973970293998718,0.1785714285714286,0.10000000000000009,0.0,0.10000000000000009,0.19999999999999996,0.0
2,12,3,"[0, 2, 4, 5, 6, 7, 8, 11, 13, 14, 15, 16]","[1, 3, 9, 10, 12, 17]",12,6,30,0.6967456722112916,0.3333333333333333,0.3333333333333333,1.0,0.2,0.3333333333333333,0.6,0.6,0.6,0.4,0.25179914321644725,0.17057751615842182,0.6513128280639648,0.9052034616470337,0.09479647874832153,0.9762436747550964,0.023756206035614014,0.8341631889343262,0.16583669185638428,0.6943235785300185,0.5,0.5714285714285714,1.0,0.4,0.4857142857142857,0.625,0.7,0.7,0.6,0.25058819832274554,0.003495703140894535,0.642146646976471,0.9052034616470337,0.09479647874832153,0.9762436747550964,0.023756206035614014,0.8341631889343262,0.16583669185638428,-0.0012109448937017153,0.16666666666666669,0.0,0.0,0.025000000000000022,0.19999999999999996,0.0,-0.0024220936812731075,0.1523809523809524,0.0,-0.009166181087493896,0.0,-0.16708181301752728,0.23809523809523808,0.09999999999999998,0.0,0.09999999999999998,0.2,0.0
3,3,1,"[1, 5, 9]","[0, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17]",3,15,30,0.6917092721905936,0.6,0.6666666666666666,0.6,0.75,0.5833333333333333,0.6,0.5892857142857143,0.5892857142857143,0.625,0.24928105689999674,0.09696171283721922,0.6607948541641235,0.8908036947250366,0.10919642448425293,0.9288506507873535,0.07114946842193604,0.8527567386627197,0.14724332094192505,0.6916950033917266,0.6666666666666666,0.7619047619047619,0.6153846153846154,1.0,0.6031746031746031,0.8076923076923077,0.6428571428571428,0.6428571428571428,0.625,0.24927392474090398,0.16363519032796225,0.650611162185669,0.8908036947250366,0.10919642448425293,0.9288506507873535,0.07114946842193604,0.8527567386627197,0.14724332094192505,-7.132159092759771e-06,0.06666666666666665,0.0,0.0,0.20769230769230773,0.0,0.0,-1.4268798867012045e-05,0.019841269841269882,0.015384615384615441,-0.01018369197845459,0.0,0.06667347749074304,0.09523809523809523,0.05357142857142849,0.0,0.05357142857142849,0.25,0.0
3,3,2,"[3, 8, 15]","[0, 1, 2, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16, 17]",3,15,30,0.6926311144948772,0.5333333333333333,0.631578947368421,0.6,0.6666666666666666,0.49760765550239233,0.5,0.5,0.5,0.4629629629629629,0.24974197260772074,0.030432399113972997,0.6677611470222473,0.892663836479187,0.10733622312545776,0.9308717846870422,0.06912821531295776,0.8544558882713318,0.1455441117286682,0.6934893310969966,0.4,0.4,0.5,0.3333333333333333,0.4,0.41666666666666663,0.41666666666666663,0.41666666666666663,0.40740740740740744,0.25017107247994563,0.1029537876447042,0.6756891012191772,0.892663836479187,0.10733622312545776,0.9308717846870422,0.06912821531295776,0.8544558882713318,0.1455441117286682,0.00042909987222489177,-0.1333333333333333,0.0,0.0,-0.08333333333333337,-0.05555555555555547,0.0,0.0008582166021193771,-0.09760765550239231,-0.09999999999999998,0.007927954196929932,0.0,0.0725213885307312,-0.231578947368421,-0.08333333333333337,0.0,-0.08333333333333337,-0.3333333333333333,0.0
3,3,3,"[0, 2, 14]","[1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17]",3,15,30,0.6912090845646647,0.6666666666666666,0.7368421052631579,0.6363636363636364,0.875,0.6411483253588517,0.6931818181818181,0.6517857142857143,0.6517857142857143,0.6607142857142857,0.24903097302613406,0.16374954382578533,0.6604704856872559,0.8943761587142944,0.10562366247177124,0.9317325949668884,0.06826728582382202,0.8570197820663452,0.14298015832901,0.6914371973723978,0.4666666666666667,0.6363636363636364,0.5,0.875,0.3181818181818182,0.25,0.4375,0.4375,0.625,0.24914504295445267,0.0367652018864949,0.6552261114120483,0.8943761587142944,0.10562366247177124,0.9317325949668884,0.06826728582382202,0.8570197820663452,0.14298015832901,0.00011406992831861085,-0.19999999999999996,0.0,0.0,-0.4431818181818181,-0.0357142857142857,0.0,0.00022811280773316067,-0.3229665071770335,-0.13636363636363635,-0.0052443742752075195,0.0,-0.12698434193929042,-0.1004784688995215,-0.2142857142857143,0.0,-0.2142857142857143,0.0,0.0
3,3,4,"[4, 7, 11]","[0, 1, 2, 3, 5, 6, 8, 9, 10, 12, 13, 14, 15, 16, 17]",3,15,30,0.6929131722914331,0.5333333333333333,0.5882352941176471,0.5555555555555556,0.625,0.5248868778280543,0.5277777777777778,0.5267857142857143,0.5267857142857143,0.5357142857142858,0.2498829744311428,0.030581247806549028,0.6598532199859619,0.8925651907920837,0.10743486881256104,0.930542528629303,0.06945759057998657,0.8545878529548645,0.14541220664978027,0.6930223412255665,0.5333333333333333,0.5882352941176471,0.5555555555555556,0.625,0.5248868778280543,0.5277777777777778,0.5267857142857143,0.5267857142857143,0.48214285714285715,0.24993755350530858,0.030389253298441554,0.6511760950088501,0.8925651907920837,0.10743486881256104,0.930542528629303,0.06945759057998657,0.8545878529548645,0.14541220664978027,5.457907416578367e-05,0.0,0.0,0.0,0.0,-0.05357142857142866,0.0,0.00010916893413337458,0.0,0.0,-0.008677124977111816,0.0,-0.00019199450810747365,0.0,0.0,0.0,0.0,0.0,0.0
