step,target_loss_component,decoded_distance_reference,learning_rate,total,target,latent,decoded,physiological,weighted_target,weighted_latent,weighted_decoded,weighted_physiological,decoded_joint,target_confidence_component,target_focal_component,target_vc_component,target_vc_latent_posterior_kl,target_vc_discriminator_kl,target_vc_class_prior_kl,typicality,discrepancy,weighted_typicality,predicted_class,target_probability,success,probability_0,probability_1,gradient_norm,typicality_threshold,typical,optimization_success,decoded_valid,decoder_latent_rmse,d_z,decoded_joint_target_probability,decoded_joint_predicted_class,delta_dec_joint,selected_step_so_far
107,confidence,original_reconstruction,0.01,4.979805908078561e-06,0.0,3.83124643121846e-05,1.14855929496116e-05,7.197951316833496,0.0,3.83124643121846e-06,1.1485593631732627e-06,0.0,1.14855929496116e-05,0.0,2.8646532882703468e-05,0.0,0.0,0.0,0.0,0.0,0.1465839147567749,0.0,1,0.9962189793586731,True,0.003781014820560813,0.9962189793586731,2.8630531687667826e-06,0.678627684362383,True,True,True,0.006189706269651651,0.09264759719371796,0.5968095064163208,1,0.003389040008187294,2
108,confidence,original_reconstruction,0.01,4.97653763886774e-06,0.0,3.8304679037537426e-05,1.1460694622655865e-05,7.198000907897949,0.0,3.8304679037537426e-06,1.1460695077403216e-06,0.0,1.1460694622655865e-05,0.0,2.8646532882703468e-05,0.0,0.0,0.0,0.0,0.0,0.14658406376838684,0.0,1,0.9962189793586731,True,0.003780985949561,0.9962189793586731,2.8594611194421304e-06,0.678627684362383,True,True,True,0.006189077161252499,0.09264688938856125,0.5968388915061951,1,0.0033853647764772177,2
109,confidence,original_reconstruction,0.01,4.97350629302673e-06,0.0,3.829685374512337e-05,1.1438210094638634e-05,7.197971343994141,0.0,3.829685283562867e-06,1.1438210094638634e-06,0.0,1.1438210094638634e-05,0.0,2.8646532882703468e-05,0.0,0.0,0.0,0.0,0.0,0.14658397436141968,0.0,1,0.9962189793586731,True,0.003781043691560626,0.9962189793586731,2.8561335057020187e-06,0.678627684362383,True,True,True,0.006188445258885622,0.09264637529850006,0.596904993057251,1,0.003382042283192277,2
110,confidence,original_reconstruction,0.01,4.970340341969859e-06,0.0,3.828898843494244e-05,1.1414412256272044e-05,7.198014259338379,0.0,3.828899025393184e-06,1.1414412028898369e-06,0.0,1.1414412256272044e-05,0.0,2.8644732083193958e-05,0.0,0.0,0.0,0.0,0.0,0.1465839445590973,0.0,1,0.9962190985679626,True,0.0037809289060533047,0.9962190985679626,2.8534570901683765e-06,0.678627684362383,True,True,True,0.006187809631228447,0.09264613687992096,0.596860945224762,1,0.003378522116690874,2
111,confidence,original_reconstruction,0.01,4.967288077750709e-06,0.0,3.828107946901582e-05,1.1391800398996565e-05,7.198051929473877,0.0,3.828108219749993e-06,1.1391800853743916e-06,0.0,1.1391800398996565e-05,0.0,2.8646532882703468e-05,0.0,0.0,0.0,0.0,0.0,0.1465839147567749,0.0,1,0.9962189793586731,True,0.003781072562560439,0.9962189793586731,2.8496549475676147e-06,0.678627684362383,True,True,True,0.0061871702782809734,0.0926462858915329,0.596947193145752,1,0.003375174244865775,2
112,confidence,original_reconstruction,0.01,4.9643094826024026e-06,0.0,3.8273130485322326e-05,1.1369962521712296e-05,7.198090553283691,0.0,3.827313321380643e-06,1.1369962749085971e-06,0.0,1.1369962521712296e-05,0.0,2.8644732083193958e-05,0.0,0.0,0.0,0.0,0.0,0.14658406376838684,0.0,1,0.9962190985679626,True,0.003780957544222474,0.9962190985679626,2.846322786353994e-06,0.678627684362383,True,True,True,0.006186528131365776,0.09264576435089111,0.5969582796096802,1,0.003371937433257699,2
113,confidence,original_reconstruction,0.01,4.961126251146197e-06,0.0,3.826514512184076e-05,1.1346112842147704e-05,7.1981353759765625,0.0,3.8265147850324865e-06,1.134611352426873e-06,0.0,1.1346112842147704e-05,0.0,2.8644732083193958e-05,0.0,0.0,0.0,0.0,0.0,0.14658398926258087,0.0,1,0.9962190985679626,True,0.0037809289060533047,0.9962190985679626,2.8413739983079722e-06,0.678627684362383,True,True,True,0.0061858827248215675,0.0926467627286911,0.5970004796981812,1,0.003368399105966091,2
114,confidence,original_reconstruction,0.01,4.958035788149573e-06,0.0,3.825712701654993e-05,1.1323232683935203e-05,7.198184490203857,0.0,3.825712610705523e-06,1.1323232911308878e-06,0.0,1.1323232683935203e-05,0.0,2.8646532882703468e-05,0.0,0.0,0.0,0.0,0.0,0.14658403396606445,0.0,1,0.9962189793586731,True,0.003781043691560626,0.9962189793586731,2.8389820272423094e-06,0.678627684362383,True,True,True,0.006185234524309635,0.09264689683914185,0.5970206260681152,1,0.0033650011755526066,2
115,confidence,original_reconstruction,0.01,4.9550212679605465e-06,0.0,3.824906889349222e-05,1.1301143786113244e-05,7.198282241821289,0.0,3.824906798399752e-06,1.1301143558739568e-06,0.0,1.1301143786113244e-05,0.0,2.8650136300711893e-05,0.0,0.0,0.0,0.0,0.0,0.14658395946025848,0.0,1,0.996218740940094,True,0.0037812157534062862,0.996218740940094,2.8357039809634443e-06,0.678627684362383,True,True,True,0.006184583064168692,0.09264765679836273,0.5971161127090454,1,0.0033617173321545124,2
116,confidence,original_reconstruction,0.01,4.951912160322536e-06,0.0,3.824097802862525e-05,1.127814448409481e-05,7.198317527770996,0.0,3.824097802862525e-06,1.1278144711468485e-06,0.0,1.127814448409481e-05,0.0,2.8651937100221403e-05,0.0,0.0,0.0,0.0,0.0,0.14658381044864655,0.0,1,0.9962186217308044,True,0.0037814462557435036,0.9962186217308044,2.8291572107264074e-06,0.678627684362383,True,True,True,0.006183928810060024,0.09264811128377914,0.5970353484153748,1,0.0033582947216928005,2
117,confidence,original_reconstruction,0.01,4.94886216984014e-06,0.0,3.823285805992782e-05,1.1255759091000073e-05,7.1983232498168945,0.0,3.823286078841193e-06,1.12557597731211e-06,0.0,1.1255759091000073e-05,0.0,2.8650136300711893e-05,0.0,0.0,0.0,0.0,0.0,0.1465839147567749,0.0,1,0.996218740940094,True,0.003781273728236556,0.996218740940094,2.8253919026610674e-06,0.678627684362383,True,True,True,0.00618327222764492,0.09264716506004333,0.597062885761261,1,0.0033549603540450335,2
118,confidence,original_reconstruction,0.01,4.9458813009550795e-06,0.0,3.822470171144232e-05,1.1234112207603175e-05,7.198389053344727,0.0,3.822470262093702e-06,1.1234112662350526e-06,0.0,1.1234112207603175e-05,0.0,2.864833368221298e-05,0.0,0.0,0.0,0.0,0.0,0.14658379554748535,0.0,1,0.9962188601493835,True,0.0037811584770679474,0.9962188601493835,2.821964926624787e-06,0.678627684362383,True,True,True,0.006182612851262093,0.09264756739139557,0.5971252918243408,1,0.00335173262283206,2
119,confidence,original_reconstruction,0.01,4.9429422688263e-06,0.0,3.8216516259126365e-05,1.1212903700652532e-05,7.198462009429932,0.0,3.821651716862107e-06,1.1212904382773559e-06,0.0,1.1212903700652532e-05,0.0,2.8651937100221403e-05,0.0,0.0,0.0,0.0,0.0,0.14658382534980774,0.0,1,0.9962186217308044,True,0.003781359875574708,0.9962186217308044,2.8190422654006397e-06,0.678627684362383,True,True,True,0.006181950680911541,0.09264735877513885,0.5970573425292969,1,0.0033485672902315855,2
120,confidence,original_reconstruction,0.01,4.939912741974695e-06,0.0,3.8208298065001145e-05,1.1190827535756398e-05,7.198507308959961,0.0,3.820829988399055e-06,1.1190827535756398e-06,0.0,1.1190827535756398e-05,0.0,2.8651937100221403e-05,0.0,0.0,0.0,0.0,0.0,0.14658381044864655,0.0,1,0.9962186217308044,True,0.0037814173847436905,0.9962186217308044,2.8159101930214092e-06,0.678627684362383,True,True,True,0.006181286182254553,0.09264589101076126,0.5970976948738098,1,0.003345269476994872,2
121,confidence,original_reconstruction,0.01,4.937035555485636e-06,0.0,3.8200054405024275e-05,1.1170297511853278e-05,7.198529243469238,0.0,3.820005531451898e-06,1.1170297966600629e-06,0.0,1.1170297511853278e-05,0.0,2.8651937100221403e-05,0.0,0.0,0.0,0.0,0.0,0.14658379554748535,0.0,1,0.9962186217308044,True,0.0037814462557435036,0.9962186217308044,2.8127826681156876e-06,0.678627684362383,True,True,True,0.006180619355291128,0.09264630079269409,0.597105085849762,1,0.003342199372127652,2
122,confidence,original_reconstruction,0.01,4.934076059726067e-06,0.0,3.819178891717456e-05,1.1148971680086106e-05,7.198550224304199,0.0,3.819178800767986e-06,1.114897145271243e-06,0.0,1.1148971680086106e-05,0.0,2.8653737899730913e-05,0.0,0.0,0.0,0.0,0.0,0.14658376574516296,0.0,1,0.9962185025215149,True,0.0037815035320818424,0.9962185025215149,2.8095255402149633e-06,0.678627684362383,True,True,True,0.006179950665682554,0.09264636784791946,0.5971197485923767,1,0.0033390074968338013,2
123,confidence,original_reconstruction,0.01,4.931114290229743e-06,0.0,3.818348341155797e-05,1.1127656762255356e-05,7.198585510253906,0.0,3.818348432105267e-06,1.1127657444376382e-06,0.0,1.1127656762255356e-05,0.0,2.8655540518229827e-05,0.0,0.0,0.0,0.0,0.0,0.14658379554748535,0.0,1,0.9962183833122253,True,0.0037815894465893507,0.9962183833122253,2.806334578053793e-06,0.678627684362383,True,True,True,0.006179278250783682,0.09264619648456573,0.5971325635910034,1,0.0033358142245560884,2
124,confidence,original_reconstruction,0.01,4.928036560158944e-06,0.0,3.8175163354026154e-05,1.1105203157057986e-05,7.198657512664795,0.0,3.817516244453145e-06,1.1105203157057986e-06,0.0,1.1105203157057986e-05,0.0,2.8653737899730913e-05,0.0,0.0,0.0,0.0,0.0,0.14658382534980774,0.0,1,0.9962185025215149,True,0.0037815612740814686,0.9962185025215149,2.8027425287291408e-06,0.678627684362383,True,True,True,0.006178605370223522,0.09264509379863739,0.5972170233726501,1,0.003332447027787566,2
125,confidence,original_reconstruction,0.01,4.925174835079815e-06,0.0,3.816680327872746e-05,1.108494234358659e-05,7.198698997497559,0.0,3.816680418822216e-06,1.1084943025707616e-06,0.0,1.108494234358659e-05,0.0,2.8651937100221403e-05,0.0,0.0,0.0,0.0,0.0,0.1465838998556137,0.0,1,0.9962186217308044,True,0.0037814462557435036,0.9962186217308044,2.799821231747046e-06,0.678627684362383,True,True,True,0.006177928764373064,0.09264517575502396,0.5972886085510254,1,0.0033294057939201593,2
126,confidence,original_reconstruction,0.01,4.922244897898054e-06,0.0,3.8158425013534725e-05,1.1064019417972304e-05,7.1987457275390625,0.0,3.815842774201883e-06,1.106402010009333e-06,0.0,1.1064019417972304e-05,0.0,2.8653737899730913e-05,0.0,0.0,0.0,0.0,0.0,0.14658388495445251,0.0,1,0.9962185025215149,True,0.0037814746610820293,0.9962185025215149,2.7969558686891105e-06,0.678627684362383,True,True,True,0.006177250761538744,0.09264519065618515,0.5972959399223328,1,0.003326262114569545,2
127,confidence,original_reconstruction,0.01,4.919337698083837e-06,0.0,3.8150017644511536e-05,1.1043358426832128e-05,7.198758602142334,0.0,3.815001946350094e-06,1.1043358654205804e-06,0.0,1.1043358426832128e-05,0.0,2.8653737899730913e-05,0.0,0.0,0.0,0.0,0.0,0.14658395946025848,0.0,1,0.9962185025215149,True,0.003781532170251012,0.9962185025215149,2.7940805011894554e-06,0.678627684362383,True,True,True,0.0061765699647367,0.09264513105154037,0.5972445607185364,1,0.003323154989629984,2
128,confidence,original_reconstruction,0.01,4.916380021313671e-06,0.0,3.8141588447615504e-05,1.1022211765521206e-05,7.198851108551025,0.0,3.8141588447615504e-06,1.1022211765521206e-06,0.0,1.1022211765521206e-05,0.0,2.8653737899730913e-05,0.0,0.0,0.0,0.0,0.0,0.14658395946025848,0.0,1,0.9962185025215149,True,0.003781532170251012,0.9962185025215149,2.7901730845769634e-06,0.678627684362383,True,True,True,0.006175887770950794,0.09264445304870605,0.5973326563835144,1,0.0033199714962393045,2
129,confidence,original_reconstruction,0.01,4.913601514999755e-06,0.0,3.813313378486782e-05,1.1002878636645619e-05,7.198868751525879,0.0,3.8133134694362525e-06,1.1002879318766645e-06,0.0,1.1002878636645619e-05,0.0,2.8651937100221403e-05,0.0,0.0,0.0,0.0,0.0,0.14658379554748535,0.0,1,0.9962186217308044,True,0.0037814462557435036,0.9962186217308044,2.7871137717738748e-06,0.678627684362383,True,True,True,0.006175203248858452,0.09264569729566574,0.597367525100708,1,0.003317058552056551,2
130,confidence,original_reconstruction,0.01,4.910731149720959e-06,0.0,3.81246572942473e-05,1.0982650564983487e-05,7.198879241943359,0.0,3.8124658203742e-06,1.0982651019730838e-06,0.0,1.0982650564983487e-05,0.0,2.8653737899730913e-05,0.0,0.0,0.0,0.0,0.0,0.14658384025096893,0.0,1,0.9962185025215149,True,0.0037814746610820293,0.9962185025215149,2.7834842057927744e-06,0.678627684362383,True,True,True,0.00617451686412096,0.09264536201953888,0.5974042415618896,1,0.0033140082377940416,2
131,confidence,original_reconstruction,0.01,4.907935363007709e-06,0.0,3.811615897575393e-05,1.0963195563817862e-05,7.198903560638428,0.0,3.8116158975753933e-06,1.0963195791191538e-06,0.0,1.0963195563817862e-05,0.0,2.8653737899730913e-05,0.0,0.0,0.0,0.0,0.0,0.14658381044864655,0.0,1,0.9962185025215149,True,0.0037814746610820293,0.9962185025215149,2.7806393063656287e-06,0.678627684362383,True,True,True,0.006173828616738319,0.09264563769102097,0.5973546504974365,1,0.0033110715448856354,2
132,confidence,original_reconstruction,0.01,4.90502179673058e-06,0.0,3.810763519140892e-05,1.094258277589688e-05,7.198906421661377,0.0,3.8107634736661566e-06,1.0942583230644232e-06,0.0,1.094258277589688e-05,0.0,2.8651937100221403e-05,0.0,0.0,0.0,0.0,0.0,0.14658385515213013,0.0,1,0.9962186217308044,True,0.0037814173847436905,0.9962186217308044,2.7781829885498155e-06,0.678627684362383,True,True,True,0.006173138041049242,0.09264563769102097,0.5973491668701172,1,0.003307957435026765,2
133,confidence,original_reconstruction,0.01,4.902097316517029e-06,0.0,3.809908594121225e-05,1.0921887223958038e-05,7.1989617347717285,0.0,3.80990854864649e-06,1.0921887678705389e-06,0.0,1.0921887223958038e-05,0.0,2.8651937100221403e-05,0.0,0.0,0.0,0.0,0.0,0.14658400416374207,0.0,1,0.9962186217308044,True,0.003781359875574708,0.9962186217308044,2.7748594675358618e-06,0.678627684362383,True,True,True,0.006172445602715015,0.0926453173160553,0.5973821878433228,1,0.003304827958345413,2
134,confidence,original_reconstruction,0.01,4.899480700260028e-06,0.0,3.809051850112155e-05,1.0904286682489328e-05,7.198983192443848,0.0,3.80905180463742e-06,1.0904286682489328e-06,0.0,1.0904286682489328e-05,0.0,2.8650136300711893e-05,0.0,0.0,0.0,0.0,0.0,0.1465839445590973,0.0,1,0.996218740940094,True,0.0037813023664057255,0.996218740940094,2.7721937385649653e-06,0.678627684362383,True,True,True,0.006171751767396927,0.09264584630727768,0.597455620765686,1,0.0033021639101207256,2
135,confidence,original_reconstruction,0.01,4.896781319985166e-06,0.0,3.80819255951792e-05,1.0885884876188356e-05,7.1990509033203125,0.0,3.80819255951792e-06,1.0885885330935707e-06,0.0,1.0885884876188356e-05,0.0,2.8651937100221403e-05,0.0,0.0,0.0,0.0,0.0,0.14658404886722565,0.0,1,0.9962186217308044,True,0.0037814462557435036,0.9962186217308044,2.7695930384652456e-06,0.678627684362383,True,True,True,0.006171055603772402,0.09264416247606277,0.5974812507629395,1,0.0032993764616549015,2
136,confidence,original_reconstruction,0.01,4.893731329502771e-06,0.0,3.807331086136401e-05,1.0864001524168998e-05,7.199108600616455,0.0,3.8073310406616656e-06,1.0864001751542673e-06,0.0,1.0864001524168998e-05,0.0,2.8651937100221403e-05,0.0,0.0,0.0,0.0,0.0,0.14658412337303162,0.0,1,0.9962186217308044,True,0.0037813307717442513,0.9962186217308044,2.7661917556542903e-06,0.678627684362383,True,True,True,0.0061703575775027275,0.09264399856328964,0.5975858569145203,1,0.00329605839215219,2
137,confidence,original_reconstruction,0.01,4.890913714916678e-06,0.0,3.806467793765478e-05,1.08444573925226e-05,7.199123382568359,0.0,3.806467930189683e-06,1.084445784726995e-06,0.0,1.08444573925226e-05,0.0,2.8653737899730913e-05,0.0,0.0,0.0,0.0,0.0,0.14658412337303162,0.0,1,0.9962185025215149,True,0.0037815612740814686,0.9962185025215149,2.7630067052086815e-06,0.678627684362383,True,True,True,0.006169657688587904,0.09264401346445084,0.5975509881973267,1,0.0032930923625826836,2
138,confidence,original_reconstruction,0.01,4.888166586169973e-06,0.0,3.805602318607271e-05,1.0825643585121725e-05,7.199158191680908,0.0,3.8056023186072707e-06,1.08256438124954e-06,0.0,1.0825643585121725e-05,0.0,2.8655540518229827e-05,0.0,0.0,0.0,0.0,0.0,0.146584153175354,0.0,1,0.9962183833122253,True,0.0037816183175891638,0.9962183833122253,2.76023843071016e-06,0.678627684362383,True,True,True,0.0061689564026892185,0.09264379739761353,0.5975711941719055,1,0.003290234599262476,2
139,confidence,original_reconstruction,0.01,4.885419457423268e-06,0.0,3.8047342968638986e-05,1.0806851605593693e-05,7.199162483215332,0.0,3.804734433288104e-06,1.0806851378220017e-06,0.0,1.0806851605593693e-05,0.0,2.8655540518229827e-05,0.0,0.0,0.0,0.0,0.0,0.146584153175354,0.0,1,0.9962183833122253,True,0.0037816183175891638,0.9962183833122253,2.7570720249059377e-06,0.678627684362383,True,True,True,0.0061682527884840965,0.09264376014471054,0.5976518988609314,1,0.0032873775344341993,2
140,confidence,original_reconstruction,0.01,4.882736448053038e-06,0.0,3.803864819929004e-05,1.0788715371745639e-05,7.199212074279785,0.0,3.803864956353209e-06,1.0788716053866665e-06,0.0,1.0788715371745639e-05,0.0,2.8651937100221403e-05,0.0,0.0,0.0,0.0,0.0,0.14658406376838684,0.0,1,0.9962186217308044,True,0.0037814462557435036,0.9962186217308044,2.754219849521178e-06,0.678627684362383,True,True,True,0.0061675482429564,0.09264414012432098,0.5976500511169434,1,0.0032846180256456137,2
141,confidence,original_reconstruction,0.01,4.8799374781083316e-06,0.0,3.802992796408944e-05,1.0769445907499176e-05,7.19927453994751,0.0,3.8029927509342087e-06,1.076944613487285e-06,0.0,1.0769445907499176e-05,0.0,2.8655540518229827e-05,0.0,0.0,0.0,0.0,0.0,0.14658419787883759,0.0,1,0.9962183833122253,True,0.0037815894465893507,0.9962183833122253,2.751247620835784e-06,0.678627684362383,True,True,True,0.0061668409034609795,0.09264156222343445,0.5977234840393066,1,0.0032816834282130003,2
142,confidence,original_reconstruction,0.01,4.877190804108977e-06,0.0,3.802119681495242e-05,1.0750713045126759e-05,7.1993231773376465,0.0,3.8021196360205067e-06,1.0750712817753083e-06,0.0,1.0750713045126759e-05,0.0,2.8657341317739338e-05,0.0,0.0,0.0,0.0,0.0,0.1465841382741928,0.0,1,0.9962182641029358,True,0.0037817044649273157,0.9962182641029358,2.7476980903884396e-06,0.678627684362383,True,True,True,0.006166133098304272,0.09264276176691055,0.5977014303207397,1,0.0032788279931992292,2
143,confidence,original_reconstruction,0.01,4.874479600402992e-06,0.0,3.801243656198494e-05,1.0732356713560876e-05,7.199361801147461,0.0,3.8012437926226994e-06,1.073235694093455e-06,0.0,1.0732356713560876e-05,0.0,2.8653737899730913e-05,0.0,0.0,0.0,0.0,0.0,0.14658412337303162,0.0,1,0.9962185025215149,True,0.003781532170251012,0.9962185025215149,2.7446915282780537e-06,0.678627684362383,True,True,True,0.00616542249917984,0.09264350682497025,0.5976738929748535,1,0.0032760275062173605,2
144,confidence,original_reconstruction,0.01,4.8717747631599195e-06,0.0,3.8003661757102236e-05,1.0714087693486363e-05,7.1994147300720215,0.0,3.8003661302354885e-06,1.0714087466112687e-06,0.0,1.0714087693486363e-05,0.0,2.8653737899730913e-05,0.0,0.0,0.0,0.0,0.0,0.14658404886722565,0.0,1,0.9962185025215149,True,0.0037815612740814686,0.9962185025215149,2.7420940114097903e-06,0.678627684362383,True,True,True,0.006164710968732834,0.09264327585697174,0.5977216362953186,1,0.0032732379622757435,2
145,confidence,original_reconstruction,0.01,4.8692036216380075e-06,0.0,3.799486512434669e-05,1.0697172001528088e-05,7.199390888214111,0.0,3.799486648858874e-06,1.0697172001528088e-06,0.0,1.0697172001528088e-05,0.0,2.8655540518229827e-05,0.0,0.0,0.0,0.0,0.0,0.14658406376838684,0.0,1,0.9962183833122253,True,0.0037815894465893507,0.9962183833122253,2.7393377877160674e-06,0.678627684362383,True,True,True,0.006163997575640678,0.0926433801651001,0.5978133678436279,1,0.0032706530764698982,2
146,confidence,original_reconstruction,0.01,4.8663837333151605e-06,0.0,3.7986050301697105e-05,1.06777870314545e-05,7.199446678161621,0.0,3.7986051211191807e-06,1.0677787258828175e-06,0.0,1.06777870314545e-05,0.0,2.8650136300711893e-05,0.0,0.0,0.0,0.0,0.0,0.146584153175354,0.0,1,0.996218740940094,True,0.0037813023664057255,0.996218740940094,2.736462192842737e-06,0.678627684362383,True,True,True,0.006163282319903374,0.09264245629310608,0.5977528095245361,1,0.00326768821105361,2
147,confidence,original_reconstruction,0.01,4.863759386353195e-06,0.0,3.7977220927132294e-05,1.0660373845894355e-05,7.199489116668701,0.0,3.7977222291374346e-06,1.0660373845894355e-06,0.0,1.0660373845894355e-05,0.0,2.8650136300711893e-05,0.0,0.0,0.0,0.0,0.0,0.14658401906490326,0.0,1,0.996218740940094,True,0.0037813023664057255,0.996218740940094,2.73389878202579e-06,0.678627684362383,True,True,True,0.006162566132843494,0.0926433652639389,0.5977693200111389,1,0.0032650227658450603,2
148,confidence,original_reconstruction,0.01,4.861047273152508e-06,0.0,3.796836608671583e-05,1.0642105735314544e-05,7.199514389038086,0.0,3.7968366086715832e-06,1.0642105507940869e-06,0.0,1.0642105735314544e-05,0.0,2.864833368221298e-05,0.0,0.0,0.0,0.0,0.0,0.146584153175354,0.0,1,0.9962188601493835,True,0.003781187580898404,0.9962188601493835,2.731711447268026e-06,0.678627684362383,True,True,True,0.006161847617477179,0.09264224767684937,0.5977748036384583,1,0.003262223908677697,2
149,confidence,original_reconstruction,0.01,4.858405645791208e-06,0.0,3.7959493056405336e-05,1.0624560673022643e-05,7.199601173400879,0.0,3.7959493965900037e-06,1.062456135514367e-06,0.0,1.0624560673022643e-05,0.0,2.8650136300711893e-05,0.0,0.0,0.0,0.0,0.0,0.1465841382741928,0.0,1,0.996218740940094,True,0.0037812446244060993,0.996218740940094,2.729028437897796e-06,0.678627684362383,True,True,True,0.006161127705127001,0.0926421731710434,0.597732663154602,1,0.0032595337834209204,2
150,confidence,original_reconstruction,0.01,4.855612587562064e-06,0.0,3.795060547417961e-05,1.0605520401441026e-05,7.1996307373046875,0.0,3.795060592892696e-06,1.0605521083562053e-06,0.0,1.0605520401441026e-05,0.0,2.8651937100221403e-05,0.0,0.0,0.0,0.0,0.0,0.14658421277999878,0.0,1,0.9962186217308044,True,0.0037813307717442513,0.9962186217308044,2.7260898605163675e-06,0.678627684362383,True,True,True,0.006160406395792961,0.09264206141233444,0.5978187918663025,1,0.0032566117588430643,2
151,confidence,original_reconstruction,0.01,4.852840902458411e-06,0.0,3.794169606408104e-05,1.0586712960503064e-05,7.199675559997559,0.0,3.7941697428323096e-06,1.0586712733129389e-06,0.0,1.0586712960503064e-05,0.0,2.8653737899730913e-05,0.0,0.0,0.0,0.0,0.0,0.146584153175354,0.0,1,0.9962185025215149,True,0.003781532170251012,0.9962185025215149,2.723300895013381e-06,0.678627684362383,True,True,True,0.006159683223813772,0.09264185279607773,0.5978243350982666,1,0.0032537230290472507,2
152,confidence,original_reconstruction,0.01,4.850207460549427e-06,0.0,3.793276482610963e-05,1.0569309779384639e-05,7.199681758880615,0.0,3.7932766190351686e-06,1.0569309552010964e-06,0.0,1.0569309779384639e-05,0.0,2.8651937100221403e-05,0.0,0.0,0.0,0.0,0.0,0.14658412337303162,0.0,1,0.9962186217308044,True,0.0037814173847436905,0.9962186217308044,2.71970179710479e-06,0.678627684362383,True,True,True,0.006158958189189434,0.09264209866523743,0.5978646874427795,1,0.003251047572121024,2
153,confidence,original_reconstruction,0.01,4.847542186325882e-06,0.0,3.792382631218061e-05,1.0551594641583506e-05,7.199706554412842,0.0,3.7923825857433258e-06,1.0551594868957181e-06,0.0,1.0551594641583506e-05,0.0,2.8655540518229827e-05,0.0,0.0,0.0,0.0,0.0,0.14658412337303162,0.0,1,0.9962183833122253,True,0.003781647188588977,0.9962183833122253,2.7169719487574184e-06,0.678627684362383,True,True,True,0.006158232223242521,0.09264197945594788,0.597831666469574,1,0.0032483218237757683,2
154,confidence,original_reconstruction,0.01,4.845018338528462e-06,0.0,3.791486597037874e-05,1.0535316505411174e-05,7.1997528076171875,0.0,3.7914867334620794e-06,1.05353171875322e-06,0.0,1.0535316505411174e-05,0.0,2.8653737899730913e-05,0.0,0.0,0.0,0.0,0.0,0.14658397436141968,0.0,1,0.9962185025215149,True,0.0037814746610820293,0.9962185025215149,2.714154334171326e-06,0.678627684362383,True,True,True,0.006157504860311747,0.0926402285695076,0.5978573560714722,1,0.0032458151690661907,2
155,confidence,original_reconstruction,0.01,4.842333510168828e-06,0.0,3.7905880162725225e-05,1.0517454938963056e-05,7.199758529663086,0.0,3.7905881526967278e-06,1.051745471158938e-06,0.0,1.0517454938963056e-05,0.0,2.8655540518229827e-05,0.0,0.0,0.0,0.0,0.0,0.14658385515213013,0.0,1,0.9962183833122253,True,0.003781647188588977,0.9962183833122253,2.7124765438202303e-06,0.678627684362383,True,True,True,0.006156775169074535,0.09264064580202103,0.5978940725326538,1,0.003243062412366271,2
156,confidence,original_reconstruction,0.01,4.839654593524756e-06,0.0,3.78968907170929e-05,1.0499653399165254e-05,7.19976282119751,0.0,3.7896891171840252e-06,1.049965362653893e-06,0.0,1.0499653399165254e-05,0.0,2.8655540518229827e-05,0.0,0.0,0.0,0.0,0.0,0.1465838998556137,0.0,1,0.9962183833122253,True,0.003781647188588977,0.9962183833122253,2.710138232941972e-06,0.678627684362383,True,True,True,0.006156045012176037,0.09264031052589417,0.5978903770446777,1,0.0032403168734163046,2
157,confidence,original_reconstruction,0.01,4.837046617467422e-06,0.0,3.788787580560893e-05,1.0482588550075889e-05,7.199772834777832,0.0,3.788787580560893e-06,1.0482589232196915e-06,0.0,1.0482588550075889e-05,0.0,2.8657341317739338e-05,0.0,0.0,0.0,0.0,0.0,0.14658403396606445,0.0,1,0.9962182641029358,True,0.003781733335927129,0.9962182641029358,2.707411113078706e-06,0.678627684362383,True,True,True,0.006155312992632389,0.09263958036899567,0.5979197025299072,1,0.0032376826275140047,2
158,confidence,original_reconstruction,0.01,4.834528226638213e-06,0.0,3.7878846342209727e-05,1.0466434105182998e-05,7.199794769287109,0.0,3.7878846796957077e-06,1.0466434332556673e-06,0.0,1.0466434105182998e-05,0.0,2.8655540518229827e-05,0.0,0.0,0.0,0.0,0.0,0.14658400416374207,0.0,1,0.9962183833122253,True,0.003781647188588977,0.9962183833122253,2.705019596760394e-06,0.678627684362383,True,True,True,0.006154579110443592,0.09264031797647476,0.59792160987854,1,0.003235186915844679,2
159,confidence,original_reconstruction,0.01,4.831947080674581e-06,0.0,3.786979868891649e-05,1.0449672117829323e-05,7.199832916259766,0.0,3.786979959841119e-06,1.0449672345202998e-06,0.0,1.0449672117829323e-05,0.0,2.8651937100221403e-05,0.0,0.0,0.0,0.0,0.0,0.14658407866954803,0.0,1,0.9962186217308044,True,0.0037814173847436905,0.9962186217308044,2.7026956104236888e-06,0.678627684362383,True,True,True,0.0061538442969322205,0.09263937920331955,0.5979673862457275,1,0.0032325952779501677,2
160,confidence,original_reconstruction,0.01,4.829369117942406e-06,0.0,3.7860736483708024e-05,1.0432953786221333e-05,7.199860095977783,0.0,3.7860736483708024e-06,1.0432953558847657e-06,0.0,1.0432953786221333e-05,0.0,2.8653737899730913e-05,0.0,0.0,0.0,0.0,0.0,0.14658397436141968,0.0,1,0.9962185025215149,True,0.0037814746610820293,0.9962185025215149,2.7001335638487944e-06,0.678627684362383,True,True,True,0.0061531076207757,0.09263943880796432,0.598020613193512,1,0.0032300082966685295,2
